closeness,harmonic,degree,decay,eccentricity,radiality,load,approx_current_flow_betweenness,betweenness,current_flow_closeness,information,current_flow_betweenness,reach,deep_reach,Cluster
-1.461196940723762,-1.689942383284184,-0.08606491553631844,-1.709100883237744,0.7865181873898859,-1.668900920500055,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-0.6778192787215592,-0.6778192787215592,-0.1099385345592419,-1.68994238328421,-1.721807989788049,0
-1.461196940723762,-1.689942383284184,-0.08606491553631844,-1.709100883237744,0.7865181873898859,-1.668900920500055,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-0.6778192787215592,-0.6778192787215592,-0.1099385345592419,-1.68994238328421,-1.721807989788049,0
-0.4718990880745117,-0.5665412135331984,-0.03626390280914281,-0.5974062121229518,-1.273340782930466,-0.396768625542751,0.09555898266333294,0.1501810097935211,0.02129684119904188,1.089527331375213,1.089527331375213,0.09150973769857611,-0.5665412135331998,-0.5421119748708123,0
-1.461196940723762,-1.689942383284184,-0.08606491553631844,-1.709100883237744,0.7865181873898859,-1.668900920500055,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-0.6778192787215592,-0.6778192787215592,-0.1099385345592419,-1.68994238328421,-1.721807989788049,0
-1.461196940723762,-1.689942383284184,-0.08606491553631844,-1.709100883237744,0.7865181873898859,-1.668900920500055,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-0.6778192787215606,-0.6778192787215606,-0.1099385345592419,-1.68994238328421,-1.721807989788049,0
0.281926596737492,0.3467582107300258,-0.03626390280914281,0.3469246550652866,-1.273340782930466,0.3863648392720092,-0.05384475419991154,-0.003332671967220565,-0.04824014122180378,1.076082602902088,1.076082602902088,0.02537772232143753,0.3467582107300266,0.2545246211311581,0
0.3012663685182269,0.3681971643512282,-0.03626390280914281,0.3690920463138368,-1.273340782930466,0.4047482539390194,0.1837146345438522,0.5211951403024567,0.2047491001815329,0.8961483881509794,0.8961483881509794,0.1613755899420521,0.3681971643512291,0.2461014607016933,0
-2.869614316733027,-2.678706924294099,-0.08606491553631844,-2.476092620437581,0.7865181873898859,-4.213165510414667,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-1.057633471968022,-1.057633471968022,-0.1099385345592419,-2.678706924294069,-2.537234712902007,0
0.2243977236213403,0.2824413498664184,-0.03626390280914281,0.280422481319636,-1.273340782930466,0.3312145952709672,0.3325937879993224,0.08076583546737146,0.1963051794332726,1.091064254556917,1.091064254556917,0.1347388604206305,0.2824413498664191,0.2295791075515914,0
0.281926596737492,0.3467582107300258,-0.03626390280914281,0.3469246550652866,-1.273340782930466,0.3863648392720092,-0.05384475419991154,-0.003332671967220565,-0.04824014122180378,1.076082602902074,1.076082602902074,0.02537772232143415,0.3467582107300266,0.2545246211311581,0
-1.813722722589249,-1.886609051169369,-0.08606491553631844,-1.856514035040603,0.7865181873898859,-2.209373311710239,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-0.7016991646305026,-0.7016991646305026,-0.1099385345592419,-1.886609051169375,-1.880422580029003,0
-1.813722722589249,-1.886609051169369,-0.08606491553631844,-1.856514035040603,0.7865181873898859,-2.209373311710239,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-0.7016991646305026,-0.7016991646305026,-0.1099385345592419,-1.886609051169375,-1.880422580029003,0
-1.306858048469874,-1.645349359752105,-0.08606491553631844,-1.690258600676476,0.7865181873898859,-1.448299944495899,-0.092669735691727,-0.1117033140614685,-0.09154802556839514,-0.8154081236957131,-0.8154081236957131,-0.1099385345592419,-1.645349359752109,-1.644509294462299,0
-1.306858048469874,-1.645349359752105,-0.08606491553631844,-1.690258600676476,0.7865181873898859,-1.448299944495899,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-0.8154081236957119,-0.8154081236957119,-0.1099385345592419,-1.645349359752109,-1.644509294462299,0
-1.306858048469874,-1.645349359752105,-0.08606491553631844,-1.690258600676476,0.7865181873898859,-1.448299944495899,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-0.8154081236957119,-0.8154081236957119,-0.1099385345592419,-1.645349359752109,-1.644509294462299,0
-1.306858048469874,-1.645349359752105,-0.08606491553631844,-1.690258600676476,0.7865181873898859,-1.448299944495899,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-0.8154081236957119,-0.8154081236957119,-0.1099385345592419,-1.645349359752109,-1.644509294462299,0
-1.306858048469874,-1.645349359752105,-0.08606491553631844,-1.690258600676476,0.7865181873898859,-1.448299944495899,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-0.8154081236957119,-0.8154081236957119,-0.1099385345592419,-1.645349359752109,-1.644509294462299,0
-1.306858048469874,-1.645349359752105,-0.08606491553631844,-1.690258600676476,0.7865181873898859,-1.448299944495899,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-0.8154081236957119,-0.8154081236957119,-0.1099385345592419,-1.645349359752109,-1.644509294462299,0
-2.869614316733027,-2.678706924294099,-0.08606491553631844,-2.476092620437581,0.7865181873898859,-4.213165510414667,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-1.057633471968022,-1.057633471968022,-0.1099385345592419,-2.678706924294069,-2.537234712902007,0
0.3012663685182269,0.3681971643512282,-0.03626390280914281,0.3690920463138368,-1.273340782930466,0.4047482539390194,0.1837146345438522,0.5211951403024572,0.2047491001815329,0.89614838815099,0.89614838815099,0.1613755899420521,0.3681971643512291,0.2461014607016933,0
-2.869614316733027,-2.678706924294099,-0.08606491553631844,-2.476092620437581,0.7865181873898859,-4.213165510414667,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-1.057633471968022,-1.057633471968022,-0.1099385345592419,-2.678706924294069,-2.537234712902007,0
-2.869614316733027,-2.678706924294099,-0.08606491553631844,-2.476092620437581,0.7865181873898859,-4.213165510414667,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-1.057633471968022,-1.057633471968022,-0.1099385345592419,-2.678706924294069,-2.537234712902007,0
-2.869614316733027,-2.678706924294099,-0.08606491553631844,-2.476092620437581,0.7865181873898859,-4.213165510414667,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-1.057633471968022,-1.057633471968022,-0.1099385345592419,-2.678706924294069,-2.537234712902007,0
-2.869614316733027,-2.678706924294099,-0.08606491553631844,-2.476092620437581,0.7865181873898859,-4.213165510414667,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-1.057633471968022,-1.057633471968022,-0.1099385345592419,-2.678706924294069,-2.537234712902007,0
-2.869614316733027,-2.678706924294099,-0.08606491553631844,-2.476092620437581,0.7865181873898859,-4.213165510414667,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-1.057633471968022,-1.057633471968022,-0.1099385345592419,-2.678706924294069,-2.537234712902007,0
-2.869614316733027,-2.678706924294099,-0.08606491553631844,-2.476092620437581,0.7865181873898859,-4.213165510414667,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-1.057633471968022,-1.057633471968022,-0.1099385345592419,-2.678706924294069,-2.537234712902007,0
-2.869614316733027,-2.678706924294099,-0.08606491553631844,-2.476092620437581,0.7865181873898859,-4.213165510414667,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-1.057633471968022,-1.057633471968022,-0.1099385345592419,-2.678706924294069,-2.537234712902007,0
-2.869614316733027,-2.678706924294099,-0.08606491553631844,-2.476092620437581,0.7865181873898859,-4.213165510414667,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-1.057633471968022,-1.057633471968022,-0.1099385345592419,-2.678706924294069,-2.537234712902007,0
-2.869614316733027,-2.678706924294099,-0.08606491553631844,-2.476092620437581,0.7865181873898859,-4.213165510414667,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-1.057633471968022,-1.057633471968022,-0.1099385345592419,-2.678706924294069,-2.537234712902007,0
-2.869614316733027,-2.678706924294099,-0.08606491553631844,-2.476092620437581,0.7865181873898859,-4.213165510414667,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-1.057633471968022,-1.057633471968022,-0.1099385345592419,-2.678706924294069,-2.537234712902007,0
-2.869614316733027,-2.678706924294099,-0.08606491553631844,-2.476092620437581,0.7865181873898859,-4.213165510414667,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-1.057633471968022,-1.057633471968022,-0.1099385345592419,-2.678706924294069,-2.537234712902007,0
-2.869614316733027,-2.678706924294099,-0.08606491553631844,-2.476092620437581,0.7865181873898859,-4.213165510414667,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-1.057633471968022,-1.057633471968022,-0.1099385345592419,-2.678706924294069,-2.537234712902007,0
-2.869614316733027,-2.678706924294099,-0.08606491553631844,-2.476092620437581,0.7865181873898859,-4.213165510414667,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-1.057633471968022,-1.057633471968022,-0.1099385345592419,-2.678706924294069,-2.537234712902007,0
1.107238569000196,1.194311510554895,0.01353710991803287,1.220319870258164,-1.273340782930466,1.106994694218922,0.2585047190608659,0.170112558809724,0.1732317909778988,2.00193925199766,2.00193925199766,0.1704033937110266,1.1943115105549,1.42890756562369,0
0.03414067175263873,0.0637640229301535,-0.03626390280914281,0.05431509058442403,-1.273340782930466,0.1437037656674365,0.0009067892973498271,0.0881861389959099,-0.02220758799549565,1.099022932489274,1.099022932489274,0.08810566925554866,0.06376402293015364,0.0569043187475847,0
-0.6991632978237711,-0.7612069124137171,-0.08606491553631844,-0.7802871899234909,0.7865181873898859,-0.6614897967477389,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-0.5079244885934757,-0.5079244885934757,-0.1099385345592419,-0.7612069124137187,-0.7233395111878016,0
-0.6991632978237711,-0.7612069124137171,-0.08606491553631844,-0.7802871899234909,0.7865181873898859,-0.6614897967477389,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-0.5079244885934744,-0.5079244885934744,-0.1099385345592419,-0.7612069124137187,-0.7233395111878016,0
-0.3400386247669184,-0.3878832666898464,0.01353710991803287,-0.4156336038848402,-1.273340782930466,-0.2497013082066456,-0.06112708570261371,0.1153734152510608,-0.06533489860136603,1.929503004464642,1.929503004464642,0.07710319151216631,-0.3878832666898472,-0.3036717411752261,0
-0.6991632978237711,-0.7612069124137171,-0.08606491553631844,-0.7802871899234909,0.7865181873898859,-0.6614897967477389,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-0.5079244885934744,-0.5079244885934744,-0.1099385345592419,-0.7612069124137187,-0.7233395111878016,0
0.9401387893487334,1.028516935884264,-0.03626390280914281,1.051847696769183,-1.273340782930466,0.9709574256830225,-0.00415089062602019,0.09196753468431791,-0.004263544871415221,1.179087621790372,1.179087621790372,0.06048842120181146,1.028516935884266,0.9682254836737915,0
-0.6991632978237711,-0.7612069124137171,-0.08606491553631844,-0.7802871899234909,0.7865181873898859,-0.6614897967477389,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-0.5079244885934731,-0.5079244885934731,-0.1099385345592419,-0.7612069124137187,-0.7233395111878016,0
-0.6991632978237711,-0.7612069124137171,-0.08606491553631844,-0.7802871899234909,0.7865181873898859,-0.6614897967477389,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-0.5079244885934731,-0.5079244885934731,-0.1099385345592419,-0.7612069124137187,-0.7233395111878016,0
-0.6991632978237711,-0.7612069124137171,-0.08606491553631844,-0.7802871899234909,0.7865181873898859,-0.6614897967477389,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-0.5079244885934717,-0.5079244885934717,-0.1099385345592419,-0.7612069124137187,-0.7233395111878016,0
-0.6991632978237711,-0.7612069124137171,-0.08606491553631844,-0.7802871899234909,0.7865181873898859,-0.6614897967477389,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-0.5079244885934731,-0.5079244885934731,-0.1099385345592419,-0.7612069124137187,-0.7233395111878016,0
-0.5426835796304277,-0.5396710583279571,-0.03626390280914281,-0.5541797991882789,0.7865181873898859,-0.4776556500776086,-0.08495516033540675,-0.02223778081888442,-0.08426204342272281,1.144800392452582,1.144800392452582,-0.02998247832765005,-0.5396710583279584,-0.4068230596652612,0
-0.6991632978237711,-0.7612069124137171,-0.08606491553631844,-0.7802871899234909,0.7865181873898859,-0.6614897967477389,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-0.5079244885934717,-0.5079244885934717,-0.1099385345592419,-0.7612069124137187,-0.7233395111878016,0
-0.6991632978237711,-0.7612069124137171,-0.08606491553631844,-0.7802871899234909,0.7865181873898859,-0.6614897967477389,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-0.5079244885934731,-0.5079244885934731,-0.1099385345592419,-0.7612069124137187,-0.7233395111878016,0
-0.6991632978237711,-0.7612069124137171,-0.08606491553631844,-0.7802871899234909,0.7865181873898859,-0.6614897967477389,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-0.5079244885934731,-0.5079244885934731,-0.1099385345592419,-0.7612069124137187,-0.7233395111878016,0
-0.6991632978237711,-0.7612069124137171,-0.08606491553631844,-0.7802871899234909,0.7865181873898859,-0.6614897967477389,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-0.5079244885934744,-0.5079244885934744,-0.1099385345592419,-0.7612069124137187,-0.7233395111878016,0
-0.6991632978237711,-0.7612069124137171,-0.08606491553631844,-0.7802871899234909,0.7865181873898859,-0.6614897967477389,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-0.5079244885934744,-0.5079244885934744,-0.1099385345592419,-0.7612069124137187,-0.7233395111878016,0
-0.6991632978237711,-0.7612069124137171,-0.08606491553631844,-0.7802871899234909,0.7865181873898859,-0.6614897967477389,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-0.5079244885934744,-0.5079244885934744,-0.1099385345592419,-0.7612069124137187,-0.7233395111878016,0
-0.6991632978237711,-0.7612069124137171,-0.08606491553631844,-0.7802871899234909,0.7865181873898859,-0.6614897967477389,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-0.5079244885934744,-0.5079244885934744,-0.1099385345592419,-0.7612069124137187,-0.7233395111878016,0
-0.6991632978237711,-0.7612069124137171,-0.08606491553631844,-0.7802871899234909,0.7865181873898859,-0.6614897967477389,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-0.5079244885934744,-0.5079244885934744,-0.1099385345592419,-0.7612069124137187,-0.7233395111878016,0
1.742764137361619,1.82232992529865,0.01353710991803287,1.878691390340105,0.7865181873898859,1.584963475561262,0.1076429862065772,0.1331213451748789,0.1029310008961086,2.048217270445349,2.048217270445349,0.1406067844112651,1.822329925298656,2.088505820792447,0
-0.6991632978237711,-0.7612069124137171,-0.08606491553631844,-0.7802871899234909,0.7865181873898859,-0.6614897967477389,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-0.5079244885934757,-0.5079244885934757,-0.1099385345592419,-0.7612069124137187,-0.7233395111878016,0
0.7486240053890664,0.9104597646101746,-0.03626390280914281,0.9387940014015769,0.7865181873898859,0.8091833766133073,0.0058406855302422,0.06698540867107515,-0.00273327433874948,1.180824380930594,1.180824380930594,0.07359330904527761,0.9104597646101776,0.9024600387822199,0
-0.6991632978237711,-0.7612069124137171,-0.08606491553631844,-0.7802871899234909,0.7865181873898859,-0.6614897967477389,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-0.5079244885934757,-0.5079244885934757,-0.1099385345592419,-0.7612069124137187,-0.7233395111878016,0
-0.6991632978237711,-0.7612069124137171,-0.08606491553631844,-0.7802871899234909,0.7865181873898859,-0.6614897967477389,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-0.5079244885934757,-0.5079244885934757,-0.1099385345592419,-0.7612069124137187,-0.7233395111878016,0
-0.6991632978237711,-0.7612069124137171,-0.08606491553631844,-0.7802871899234909,0.7865181873898859,-0.6614897967477389,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-0.5079244885934757,-0.5079244885934757,-0.1099385345592419,-0.7612069124137187,-0.7233395111878016,0
-0.6991632978237711,-0.7612069124137171,-0.08606491553631844,-0.7802871899234909,0.7865181873898859,-0.6614897967477389,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-0.5079244885934757,-0.5079244885934757,-0.1099385345592419,-0.7612069124137187,-0.7233395111878016,0
-0.6991632978237711,-0.7612069124137171,-0.08606491553631844,-0.7802871899234909,0.7865181873898859,-0.6614897967477389,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-0.5079244885934757,-0.5079244885934757,-0.1099385345592419,-0.7612069124137187,-0.7233395111878016,0
-0.6991632978237711,-0.7612069124137171,-0.08606491553631844,-0.7802871899234909,0.7865181873898859,-0.6614897967477389,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-0.5079244885934757,-0.5079244885934757,-0.1099385345592419,-0.7612069124137187,-0.7233395111878016,0
-0.6991632978237711,-0.7612069124137171,-0.08606491553631844,-0.7802871899234909,0.7865181873898859,-0.6614897967477389,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-0.5079244885934757,-0.5079244885934757,-0.1099385345592419,-0.7612069124137187,-0.7233395111878016,0
-0.6991632978237711,-0.7612069124137171,-0.08606491553631844,-0.7802871899234909,0.7865181873898859,-0.6614897967477389,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-0.5079244885934757,-0.5079244885934757,-0.1099385345592419,-0.7612069124137187,-0.7233395111878016,0
-0.6991632978237711,-0.7612069124137171,-0.08606491553631844,-0.7802871899234909,0.7865181873898859,-0.6614897967477389,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-0.5079244885934757,-0.5079244885934757,-0.1099385345592419,-0.7612069124137187,-0.7233395111878016,0
0.201589902256069,0.249568287647241,-0.08606491553631844,0.2493881335716658,-1.273340782930466,0.3091544976705521,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-0.4870253338426471,-0.4870253338426471,-0.1099385345592419,0.2495682876472435,0.1450235355481291,0
0.201589902256069,0.249568287647241,-0.08606491553631844,0.2493881335716658,-1.273340782930466,0.3091544976705521,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-0.4870253338426471,-0.4870253338426471,-0.1099385345592419,0.2495682876472435,0.1450235355481291,0
0.201589902256069,0.249568287647241,-0.08606491553631844,0.2493881335716658,-1.273340782930466,0.3091544976705521,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-0.4870253338426471,-0.4870253338426471,-0.1099385345592419,0.2495682876472435,0.1450235355481291,0
0.201589902256069,0.249568287647241,-0.08606491553631844,0.2493881335716658,-1.273340782930466,0.3091544976705521,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-0.4870253338426471,-0.4870253338426471,-0.1099385345592419,0.2495682876472435,0.1450235355481291,0
0.201589902256069,0.249568287647241,-0.08606491553631844,0.2493881335716658,-1.273340782930466,0.3091544976705521,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-0.4870253338426471,-0.4870253338426471,-0.1099385345592419,0.2495682876472435,0.1450235355481291,0
0.201589902256069,0.249568287647241,-0.08606491553631844,0.2493881335716658,-1.273340782930466,0.3091544976705521,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-0.4870253338426471,-0.4870253338426471,-0.1099385345592419,0.2495682876472435,0.1450235355481291,0
0.201589902256069,0.249568287647241,-0.08606491553631844,0.2493881335716658,-1.273340782930466,0.3091544976705521,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-0.4870253338426471,-0.4870253338426471,-0.1099385345592419,0.2495682876472435,0.1450235355481291,0
0.201589902256069,0.249568287647241,-0.08606491553631844,0.2493881335716658,-1.273340782930466,0.3091544976705521,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-0.4870253338426471,-0.4870253338426471,-0.1099385345592419,0.2495682876472435,0.1450235355481291,0
0.201589902256069,0.249568287647241,-0.08606491553631844,0.2493881335716658,-1.273340782930466,0.3091544976705521,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-0.4870253338426471,-0.4870253338426471,-0.1099385345592419,0.2495682876472435,0.1450235355481291,0
0.201589902256069,0.249568287647241,-0.08606491553631844,0.2493881335716658,-1.273340782930466,0.3091544976705521,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-0.4870253338426478,-0.4870253338426478,-0.1099385345592419,0.2495682876472435,0.1450235355481291,0
0.201589902256069,0.249568287647241,-0.08606491553631844,0.2493881335716658,-1.273340782930466,0.3091544976705521,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-0.4870253338426478,-0.4870253338426478,-0.1099385345592419,0.2495682876472435,0.1450235355481291,0
0.201589902256069,0.249568287647241,-0.08606491553631844,0.2493881335716658,-1.273340782930466,0.3091544976705521,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-0.4870253338426478,-0.4870253338426478,-0.1099385345592419,0.2495682876472435,0.1450235355481291,0
0.201589902256069,0.249568287647241,-0.08606491553631844,0.2493881335716658,-1.273340782930466,0.3091544976705521,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-0.4870253338426478,-0.4870253338426478,-0.1099385345592419,0.2495682876472435,0.1450235355481291,0
0.201589902256069,0.249568287647241,-0.08606491553631844,0.2493881335716658,-1.273340782930466,0.3091544976705521,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-0.4870253338426478,-0.4870253338426478,-0.1099385345592419,0.2495682876472435,0.1450235355481291,0
0.201589902256069,0.249568287647241,-0.08606491553631844,0.2493881335716658,-1.273340782930466,0.3091544976705521,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-0.4870253338426478,-0.4870253338426478,-0.1099385345592419,0.2495682876472435,0.1450235355481291,0
0.201589902256069,0.249568287647241,-0.08606491553631844,0.2493881335716658,-1.273340782930466,0.3091544976705521,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-0.4870253338426478,-0.4870253338426478,-0.1099385345592419,0.2495682876472435,0.1450235355481291,0
0.201589902256069,0.249568287647241,-0.08606491553631844,0.2493881335716658,-1.273340782930466,0.3091544976705521,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-0.4870253338426478,-0.4870253338426478,-0.1099385345592419,0.2495682876472435,0.1450235355481291,0
0.201589902256069,0.249568287647241,-0.08606491553631844,0.2493881335716658,-1.273340782930466,0.3091544976705521,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-0.4870253338426478,-0.4870253338426478,-0.1099385345592419,0.2495682876472435,0.1450235355481291,0
0.201589902256069,0.249568287647241,-0.08606491553631844,0.2493881335716658,-1.273340782930466,0.3091544976705521,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-0.4870253338426491,-0.4870253338426491,-0.1099385345592419,0.2495682876472435,0.1450235355481291,0
0.201589902256069,0.249568287647241,-0.08606491553631844,0.2493881335716658,-1.273340782930466,0.3091544976705521,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-0.4870253338426491,-0.4870253338426491,-0.1099385345592419,0.2495682876472435,0.1450235355481291,0
0.201589902256069,0.249568287647241,-0.08606491553631844,0.2493881335716658,-1.273340782930466,0.3091544976705521,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-0.4870253338426504,-0.4870253338426504,-0.1099385345592419,0.2495682876472435,0.1450235355481291,0
0.201589902256069,0.249568287647241,-0.08606491553631844,0.2493881335716658,-1.273340782930466,0.3091544976705521,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-0.4870253338426504,-0.4870253338426504,-0.1099385345592419,0.2495682876472435,0.1450235355481291,0
0.201589902256069,0.249568287647241,-0.08606491553631844,0.2493881335716658,-1.273340782930466,0.3091544976705521,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-0.4870253338426504,-0.4870253338426504,-0.1099385345592419,0.2495682876472435,0.1450235355481291,0
0.201589902256069,0.249568287647241,-0.08606491553631844,0.2493881335716658,-1.273340782930466,0.3091544976705521,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-0.4870253338426504,-0.4870253338426504,-0.1099385345592419,0.2495682876472435,0.1450235355481291,0
0.201589902256069,0.249568287647241,-0.08606491553631844,0.2493881335716658,-1.273340782930466,0.3091544976705521,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-0.4870253338426517,-0.4870253338426517,-0.1099385345592419,0.2495682876472435,0.1450235355481291,0
0.201589902256069,0.249568287647241,-0.08606491553631844,0.2493881335716658,-1.273340782930466,0.3091544976705521,-0.092669735691727,-0.1117033140614686,-0.09154802556839514,-0.4870253338426517,-0.4870253338426517,-0.1099385345592419,0.2495682876472435,0.1450235355481291,0
